型番,カード名,レアリティ,画像URL,画像タイトル,参照価格,元URL,カテゴリ,デフォルト動画,デフォルトバッジ,dopaID,wp_id,source
{090/067} [S7R],基本雷エネルギー,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/090-067-S7R_minnanotoreca-10347138.webp,基本雷エネルギー（UR）[{090/067} [S7R]],,https://dopa-game.jp/pokemon/dp/10347138,,,,10347138,28924,DOPA
102/100,リザードンV,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/102-100_minnanotoreca-10341060.webp,リザードンV（SR）[102/100],,https://dopa-game.jp/pokemon/dp/10341060,,,,10341060,28925,DOPA
{095/070} [S6K],基本超エネルギー,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/095-070-S6K_minnanotoreca-10344190.webp,基本超エネルギー（UR）[{095/070} [S6K]],,https://dopa-game.jp/pokemon/dp/10344190,,,,10344190,28926,DOPA
{065/055} [SM9a],デデンネGX,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/065-055-SM9a_minnanotoreca-10346815.webp,デデンネGX（HR）[{065/055} [SM9a]],,https://dopa-game.jp/pokemon/dp/10346815,,,,10346815,28927,DOPA
{134/165} [SV2a],シャワーズ(マスターボールミラー),R,https://minnano-toreka.com/wp-content/uploads/2026/08/134-165-SV2a_minnanotoreca-10341004.webp,シャワーズ(マスターボールミラー)（R）[{134/165} [SV2a]],,https://dopa-game.jp/pokemon/dp/10341004,,,,10341004,28928,DOPA
085/062,ガブリアスex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/085-062_minnanotoreca-10239816.webp,ガブリアスex（SAR）[085/062],,https://dopa-game.jp/pokemon/dp/10239816,,,,10239816,28929,DOPA
-,デッキシールド『ポケモンセンターメガトウキョーのピカチュウ(橙枠)』32枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10292125.webp,デッキシールド『ポケモンセンターメガトウキョーのピカチュウ(橙枠)』32枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10292125,,,,10292125,28930,DOPA
-,デッキシールド『ピカチュウ&リザードン&レックウザ(ASIA CS 2022-23)※』64枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10276805.webp,デッキシールド『ピカチュウ&リザードン&レックウザ(ASIA CS 2022-23)※』64枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10276805,,,,10276805,28931,DOPA
090/070,レベルボール,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/090-070_minnanotoreca-10239715.webp,レベルボール（UR）[090/070],,https://dopa-game.jp/pokemon/dp/10239715,,,,10239715,28932,DOPA
-,デッキシールド『海外/イーブイ(ゴッホ)※』65枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289448.webp,デッキシールド『海外/イーブイ(ゴッホ)※』65枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10289448,,,,10289448,28933,DOPA
058/050,アクジキングGX,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/058-050_minnanotoreca-10240452.webp,アクジキングGX（HR）[058/050],,https://dopa-game.jp/pokemon/dp/10240452,,,,10240452,28934,DOPA
-,デッキシールド『メガポンチョを着たピカチュウ』32枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10282885.webp,デッキシールド『メガポンチョを着たピカチュウ』32枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10282885,,,,10282885,28935,DOPA
157/150,ルミタン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/157-150_minnanotoreca-10240161.webp,ルミタン（SR）[157/150],,https://dopa-game.jp/pokemon/dp/10240161,,,,10240161,28936,DOPA
081/070,サーナイトVMAX,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/081-070_minnanotoreca-10240880.webp,サーナイトVMAX（HR）[081/070],,https://dopa-game.jp/pokemon/dp/10240880,,,,10240880,28937,DOPA
-,デッキシールド『リーリエ＆コスモッグ』64枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10330171.webp,デッキシールド『リーリエ＆コスモッグ』64枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10330171,,,,10330171,28938,DOPA
094/071,ウネルミナモex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/094-071_minnanotoreca-10241029.webp,ウネルミナモex（SAR）[094/071],,https://dopa-game.jp/pokemon/dp/10241029,,,,10241029,28939,DOPA
007/095,レシラム＆リザードンGX,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/007-095_minnanotoreca-10241727.webp,レシラム＆リザードンGX（RR）[007/095],,https://dopa-game.jp/pokemon/dp/10241727,,,,10241727,28940,DOPA
{004/165} [SV2a],ヒトカゲ(マスターボールミラー),C,https://minnano-toreka.com/wp-content/uploads/2026/08/004-165-SV2a_minnanotoreca-10343932.webp,ヒトカゲ(マスターボールミラー)（C）[{004/165} [SV2a]],,https://dopa-game.jp/pokemon/dp/10343932,,,,10343932,28941,DOPA
{007/165} [SV2a],ゼニガメ(マスターボールミラー),C,https://minnano-toreka.com/wp-content/uploads/2026/08/007-165-SV2a_minnanotoreca-10343934.webp,ゼニガメ(マスターボールミラー)（C）[{007/165} [SV2a]],,https://dopa-game.jp/pokemon/dp/10343934,,,,10343934,28942,DOPA
{065/064} [sm11a],フシギバナ＆ツタージャGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/065-064-sm11a_minnanotoreca-10341894.webp,フシギバナ＆ツタージャGX（SR）[{065/064} [sm11a]],,https://dopa-game.jp/pokemon/dp/10341894,,,,10341894,28943,DOPA
041/173,ピカチュウ＆ゼクロムGX,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/041-173_minnanotoreca-10240153.webp,ピカチュウ＆ゼクロムGX（RR）[041/173],,https://dopa-game.jp/pokemon/dp/10240153,,,,10240153,28944,DOPA
133/106,サザンドラex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/133-106_minnanotoreca-10313206.webp,サザンドラex（SAR）[133/106],,https://dopa-game.jp/pokemon/dp/10313206,,,,10313206,28945,DOPA
143/165,カビゴン/マスターボールミラー,U,https://minnano-toreka.com/wp-content/uploads/2026/08/143-165_minnanotoreca-10346299.webp,カビゴン/マスターボールミラー（U）[143/165],,https://dopa-game.jp/pokemon/dp/10346299,,,,10346299,28946,DOPA
136/165,ブースター(マスターボールミラー),R,https://minnano-toreka.com/wp-content/uploads/2026/08/136-165_minnanotoreca-10341396.webp,ブースター(マスターボールミラー)（R）[136/165],,https://dopa-game.jp/pokemon/dp/10341396,,,,10341396,28947,DOPA
129/098,ロケット団のサカキ【SAR】,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/129-098_minnanotoreca-10332255.webp,ロケット団のサカキ【SAR】（SAR）[129/098],,https://dopa-game.jp/pokemon/dp/10332255,,,,10332255,28948,DOPA
{090/067} [S7D],基本鋼エネルギー,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/090-067-S7D_minnanotoreca-10347128.webp,基本鋼エネルギー（UR）[{090/067} [S7D]],,https://dopa-game.jp/pokemon/dp/10347128,,,,10347128,28949,DOPA
{001/SV-P} [SV-P],ピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/001-SV-P-SV-P_minnanotoreca-10341440.webp,ピカチュウ（P）[{001/SV-P} [SV-P]],,https://dopa-game.jp/pokemon/dp/10341440,,,,10341440,28950,DOPA
{001/165} [SV2a],フシギダネ(マスターボールミラー),C,https://minnano-toreka.com/wp-content/uploads/2026/08/001-165-SV2a_minnanotoreca-10347595.webp,フシギダネ(マスターボールミラー)（C）[{001/165} [SV2a]],,https://dopa-game.jp/pokemon/dp/10343936,,,,10343936,28951,DOPA
{032/087} [CP6],ギャラドス,R,https://minnano-toreka.com/wp-content/uploads/2026/08/032-087-CP6_minnanotoreca-10345853.webp,ギャラドス（R）[{032/087} [CP6]],,https://dopa-game.jp/pokemon/dp/10345853,,,,10345853,28952,DOPA
058/055,ゲッコウガ＆ゾロアークGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/058-055_minnanotoreca-10338045.webp,ゲッコウガ＆ゾロアークGX（SR）[058/055],,https://dopa-game.jp/pokemon/dp/10338045,,,,10338045,28953,DOPA
120/094,カイリューGX,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/120-094_minnanotoreca-10240574.webp,カイリューGX（HR）[120/094],,https://dopa-game.jp/pokemon/dp/10240574,,,,10240574,28954,DOPA
{022/087} [CP6],MカメックスEX,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/022-087-CP6_minnanotoreca-10329896.webp,MカメックスEX（RR）[{022/087} [CP6]],,https://dopa-game.jp/pokemon/dp/10329896,,,,10329896,28955,DOPA
016/036,ミュウ,-,https://minnano-toreka.com/wp-content/uploads/2026/08/016-036-CP5_minnanotoreca-10345926.webp,ミュウ（-）[016/036],,https://dopa-game.jp/pokemon/dp/10329749,,,,10329749,28956,DOPA
118/100,ルリナ,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/118-100_minnanotoreca-10239994.webp,ルリナ（HR）[118/100],,https://dopa-game.jp/pokemon/dp/10239994,,,,10239994,28957,DOPA
365 / SM-P,アーマードミュウツー,SM-P,https://minnano-toreka.com/wp-content/uploads/2026/08/365-SM-P_minnanotoreca-10329572.webp,アーマードミュウツー（SM-P）[365 / SM-P],,https://dopa-game.jp/pokemon/dp/10338157,,,,10338157,28958,DOPA
266/SM-P,シロナ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/266-SM-P_minnanotoreca-10339810.webp,シロナ（P）[266/SM-P],,https://dopa-game.jp/pokemon/dp/10339810,,,,10339810,28959,DOPA
155/SV-P,(未開封/ヒトデマン柄)バティックシャツのピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/155-SV-P_minnanotoreca-10347022.webp,(未開封/ヒトデマン柄)バティックシャツのピカチュウ（P）[155/SV-P],,https://dopa-game.jp/pokemon/dp/10347022,,,,10347022,28960,DOPA
{137/XY-P} [XY],ラグラージEX,P,https://minnano-toreka.com/wp-content/uploads/2026/08/137-XY-P-XY_minnanotoreca-10345924.webp,ラグラージEX（P）[{137/XY-P} [XY]],,https://dopa-game.jp/pokemon/dp/10345924,,,,10345924,28961,DOPA
059/165,ウインディ(マスターボールミラー),U,https://minnano-toreka.com/wp-content/uploads/2026/08/059-165_minnanotoreca-10346749.webp,ウインディ(マスターボールミラー)（U）[059/165],,https://dopa-game.jp/pokemon/dp/10346749,,,,10346749,28962,DOPA
128/100,ホップのザシアンex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/128-100_minnanotoreca-10317138.webp,ホップのザシアンex（SAR）[128/100],,https://dopa-game.jp/pokemon/dp/10317138,,,,10317138,28963,DOPA
101/094,メガヤミラミ＆バンギラスGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/101-094_minnanotoreca-10339737.webp,メガヤミラミ＆バンギラスGX（SR）[101/094],,https://dopa-game.jp/pokemon/dp/10339737,,,,10339737,28964,DOPA
135/106,ミカンのまなざし,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/135-106_minnanotoreca-10313369.webp,ミカンのまなざし（SAR）[135/106],,https://dopa-game.jp/pokemon/dp/10313369,,,,10313369,28965,DOPA
228/SV-P,イーブイ(未開封/AR仕様/インドネシア語版),P,https://minnano-toreka.com/wp-content/uploads/2026/08/228-SV-P_minnanotoreca-10347438.webp,イーブイ(未開封/AR仕様/インドネシア語版)（P）[228/SV-P],,https://dopa-game.jp/pokemon/dp/10347438,,,,10347438,28966,DOPA
045/171,エーフィEX,-,https://minnano-toreka.com/wp-content/uploads/2026/08/045-171_minnanotoreca-10339814.webp,エーフィEX（-）[045/171],,https://dopa-game.jp/pokemon/dp/10339814,,,,10339814,28967,DOPA
{001/028} [S8a],ピカチュウ(25thミラー),-,https://minnano-toreka.com/wp-content/uploads/2026/08/001-028-S8a_minnanotoreca-10344981.webp,ピカチュウ(25thミラー)（-）[{001/028} [S8a]],,https://dopa-game.jp/pokemon/dp/10344981,,,,10344981,28968,DOPA
{010/072} [その他],リザードンEX,-,https://minnano-toreka.com/wp-content/uploads/2026/08/010-072_minnanotoreca-10345922.webp,リザードンEX（-）[{010/072} [その他]],,https://dopa-game.jp/pokemon/dp/10345922,,,,10345922,28969,DOPA
114/098,ロケット団のミュウツーex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/114-098_minnanotoreca-10335093.webp,ロケット団のミュウツーex（SR）[114/098],,https://dopa-game.jp/pokemon/dp/10335093,,,,10335093,28970,DOPA
046/060,カビゴンVMAX,RRR,https://minnano-toreka.com/wp-content/uploads/2026/08/046-060_minnanotoreca-10298265.webp,カビゴンVMAX（RRR）[046/060],,https://dopa-game.jp/pokemon/dp/10298265,,,,10298265,28971,DOPA
237/150,サーナイトGX,SSR,https://minnano-toreka.com/wp-content/uploads/2026/08/237-150_minnanotoreca-10239054.webp,サーナイトGX（SSR）[237/150],,https://dopa-game.jp/pokemon/dp/10239054,,,,10239054,28972,DOPA
-,デッキシールド『海外/ピカチュウ(ゴッホ)※』65枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289449.webp,デッキシールド『海外/ピカチュウ(ゴッホ)※』65枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10289449,,,,10289449,28973,DOPA
123/098,ルギアVSTAR,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/123-098_minnanotoreca-10239654.webp,ルギアVSTAR（UR）[123/098],,https://dopa-game.jp/pokemon/dp/10239654,,,,10239654,28974,DOPA
168/086,キュレムex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/168-086_minnanotoreca-10334698.webp,キュレムex（SAR）[168/086],,https://dopa-game.jp/pokemon/dp/10334698,,,,10334698,28975,DOPA
{075/070} [S6H],ガラルギャロップV(SA),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/075-070-S6H_minnanotoreca-10341883.webp,ガラルギャロップV(SA)（SR）[{075/070} [S6H]],,https://dopa-game.jp/pokemon/dp/10341883,,,,10341883,28976,DOPA
{002/018} [その他],ナゾノクサ(マクドナルド),-,https://minnano-toreka.com/wp-content/uploads/2026/08/002-018_minnanotoreca-10346365.webp,ナゾノクサ(マクドナルド)（-）[{002/018} [その他]],,https://dopa-game.jp/pokemon/dp/10346365,,,,10346365,28977,DOPA
166/S-P,アルセウス＆ディアルガ＆パルキアGX/プロモ版,P,https://minnano-toreka.com/wp-content/uploads/2026/08/166-S-P_minnanotoreca-10240160.webp,アルセウス＆ディアルガ＆パルキアGX/プロモ版（P）[166/S-P],,https://dopa-game.jp/pokemon/dp/10240160,,,,10240160,28978,DOPA
068 / 066,マルマインGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/068-066_minnanotoreca-10338214.webp,マルマインGX（SR）[068 / 066],,https://dopa-game.jp/pokemon/dp/10338214,,,,10338214,28979,DOPA
082/069,ニンフィアv,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/082-069_minnanotoreca-10239731.webp,ニンフィアv（SR）[082/069],,https://dopa-game.jp/pokemon/dp/10239731,,,,10239731,28980,DOPA
078/066,イーブイ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/078-066_minnanotoreca-10260680.webp,イーブイ（AR）[078/066],,https://dopa-game.jp/pokemon/dp/10260680,,,,10260680,28981,DOPA
128/098,ロケット団のアテナ,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/128-098_minnanotoreca-10332252.webp,ロケット団のアテナ（SAR）[128/098],,https://dopa-game.jp/pokemon/dp/10332252,,,,10332252,28982,DOPA
095/070,基本水エネルギー,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/095-070_minnanotoreca-10239061.webp,基本水エネルギー（UR）[095/070],,https://dopa-game.jp/pokemon/dp/10239061,,,,10239061,28983,DOPA
167/086,ジャローダex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/167-086_minnanotoreca-10334011.webp,ジャローダex（SAR）[167/086],,https://dopa-game.jp/pokemon/dp/10334011,,,,10334011,28984,DOPA
015/032,ジラーチ,U,https://minnano-toreka.com/wp-content/uploads/2026/08/015-032_minnanotoreca-10338675.webp,ジラーチ（U）[015/032],,https://dopa-game.jp/pokemon/dp/10338675,,,,10338675,28985,DOPA
129/101,スグリ,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/129-101_minnanotoreca-10313403.webp,スグリ（SAR）[129/101],,https://dopa-game.jp/pokemon/dp/10313403,,,,10313403,28986,DOPA
076 / 070,こくばバドレックスV,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/076-070_minnanotoreca-10338211.webp,こくばバドレックスV（SR）[076 / 070],,https://dopa-game.jp/pokemon/dp/10338211,,,,10338211,28987,DOPA
196/165,エリカの招待,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/196-165_minnanotoreca-10315960.webp,エリカの招待（SR）[196/165],,https://dopa-game.jp/pokemon/dp/10315960,,,,10315960,28988,DOPA
088/062,チリ,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/088-062_minnanotoreca-10305977.webp,チリ（SAR）[088/062],,https://dopa-game.jp/pokemon/dp/10305977,,,,10305977,28989,DOPA
{018/078} [XY],グレイシアEX,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/018-078-XY_minnanotoreca-10346279.webp,グレイシアEX（RR）[{018/078} [XY]],,https://dopa-game.jp/pokemon/dp/10346279,,,,10346279,28990,DOPA
129/100,ボーマンダex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/129-100_minnanotoreca-10317176.webp,ボーマンダex（SAR）[129/100],,https://dopa-game.jp/pokemon/dp/10317176,,,,10317176,28991,DOPA
062/187,エーフィ(マスターボールミラー),-,https://minnano-toreka.com/wp-content/uploads/2026/08/062-187_minnanotoreca-10341106.webp,エーフィ(マスターボールミラー)（-）[062/187],,https://dopa-game.jp/pokemon/dp/10341106,,,,10341106,28992,DOPA
-,プレイマット『みんなおつかれさま』未開封,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10341094.webp,プレイマット『みんなおつかれさま』未開封（-）[-],,https://dopa-game.jp/pokemon/dp/10341094,,,,10341094,28993,DOPA
-,デッキシールド『海外/ゴンべ&カビゴン(ゴッホ)※』65枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289450.webp,デッキシールド『海外/ゴンべ&カビゴン(ゴッホ)※』65枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10289450,,,,10289450,28994,DOPA
-,デッキシールド『ポケモンセンターメガトウキョー』32枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10280198.webp,デッキシールド『ポケモンセンターメガトウキョー』32枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10280198,,,,10280198,28995,DOPA
075/070,いちげきウーラオスv,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/075-070_minnanotoreca-10338164.webp,いちげきウーラオスv（SR）[075/070],,https://dopa-game.jp/pokemon/dp/10239728,,,,10239728,28996,DOPA
