型番,カード名,レアリティ,画像URL,画像タイトル,参照価格,元URL,カテゴリ,デフォルト動画,デフォルトバッジ,dopaID,wp_id,source
ST13-006,カーリー・ダダン,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-006_minnanotoreca-10240105.webp,カーリー・ダダン（C）[ST13-006],,https://dopa-game.jp/one-piece/dp/10240105,,,,10240105,30756,DOPA(ワンピ)
OP04-105,シャーロット・アマンド,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-105_minnanotoreca-10240109.webp,シャーロット・アマンド（R）[OP04-105],,https://dopa-game.jp/one-piece/dp/10240109,,,,10240109,30757,DOPA(ワンピ)
ST01-007,ナミ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST01-007_minnanotoreca-10240112.webp,ナミ（C）[ST01-007],,https://dopa-game.jp/one-piece/dp/10240112,,,,10240112,30758,DOPA(ワンピ)
OP06-035,ホーディ・ジョーンズ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-035_minnanotoreca-10240115.webp,ホーディ・ジョーンズ（SR）[OP06-035],,https://dopa-game.jp/one-piece/dp/10240115,,,,10240115,30759,DOPA(ワンピ)
OP02-120,ウタ,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-120_minnanotoreca-10240120.webp,ウタ（SEC）[OP02-120],,https://dopa-game.jp/one-piece/dp/10240120,,,,10240120,30760,DOPA(ワンピ)
OP05-118,カイドウ,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-118_minnanotoreca-10240123.webp,カイドウ（SEC）[OP05-118],,https://dopa-game.jp/one-piece/dp/10240123,,,,10240123,30761,DOPA(ワンピ)
P-034,サンジ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-034_minnanotoreca-10240125.webp,サンジ（P）[P-034],,https://dopa-game.jp/one-piece/dp/10240125,,,,10240125,30762,DOPA(ワンピ)
OP03-044,カヤ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-044_minnanotoreca-10240128.webp,カヤ（R）[OP03-044],,https://dopa-game.jp/one-piece/dp/10240128,,,,10240128,30763,DOPA(ワンピ)
P-001,モンキー・D・ルフィ(漫画背景),P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-001_minnanotoreca-10240132.webp,モンキー・D・ルフィ(漫画背景)（P）[P-001],,https://dopa-game.jp/one-piece/dp/10240132,,,,10240132,30764,DOPA(ワンピ)
ST01-004,サンジ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST01-004_minnanotoreca-10240134.webp,サンジ（C）[ST01-004],,https://dopa-game.jp/one-piece/dp/10240134,,,,10240134,30765,DOPA(ワンピ)
P-059,世界のつづき,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-059_minnanotoreca-10240137.webp,世界のつづき（P）[P-059],,https://dopa-game.jp/one-piece/dp/10240137,,,,10240137,30766,DOPA(ワンピ)
P-016,シャンクス,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-016_minnanotoreca-10240141.webp,シャンクス（P）[P-016],,https://dopa-game.jp/one-piece/dp/10240141,,,,10240141,30767,DOPA(ワンピ)
ST01-009,ネフェルタリ・ビビ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST01-009_minnanotoreca-10240143.webp,ネフェルタリ・ビビ（C）[ST01-009],,https://dopa-game.jp/one-piece/dp/10240143,,,,10240143,30768,DOPA(ワンピ)
OP03-044,カヤ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-044_minnanotoreca-10240146.webp,カヤ（R）[OP03-044],,https://dopa-game.jp/one-piece/dp/10240146,,,,10240146,30769,DOPA(ワンピ)
OP05-100,エネル,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-100_minnanotoreca-10240149.webp,エネル（SR）[OP05-100],,https://dopa-game.jp/one-piece/dp/10240149,,,,10240149,30770,DOPA(ワンピ)
OP04-031,ドンキホーテ・ドフラミンゴ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-031_minnanotoreca-10240152.webp,ドンキホーテ・ドフラミンゴ（SR★）[OP04-031],,https://dopa-game.jp/one-piece/dp/10240152,,,,10240152,30771,DOPA(ワンピ)
OP03-122,そげキング,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-122_minnanotoreca-10240154.webp,そげキング（SEC）[OP03-122],,https://dopa-game.jp/one-piece/dp/10240154,,,,10240154,30772,DOPA(ワンピ)
OP03-114,シャーロット・リンリン,SP,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-114_minnanotoreca-10240158.webp,シャーロット・リンリン（SP）[OP03-114],,https://dopa-game.jp/one-piece/dp/10240158,,,,10240158,30773,DOPA(ワンピ)
OP02-025,錦えもん,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-025_minnanotoreca-10240162.webp,錦えもん（L）[OP02-025],,https://dopa-game.jp/one-piece/dp/10240162,,,,10240162,30774,DOPA(ワンピ)
OP02-099,サカズキ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-099_minnanotoreca-10240202.webp,サカズキ（SR）[OP02-099],,https://dopa-game.jp/one-piece/dp/10240202,,,,10240202,30775,DOPA(ワンピ)
OP02-072,ゼット,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-072_minnanotoreca-10240204.webp,ゼット（L）[OP02-072],,https://dopa-game.jp/one-piece/dp/10240204,,,,10240204,30776,DOPA(ワンピ)
-,ドン!!カード,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10240208.webp,ドン!!カード（-）[-],,https://dopa-game.jp/one-piece/dp/10240208,,,,10240208,30777,DOPA(ワンピ)
P-001,モンキー・D・ルフィ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-001_minnanotoreca-10240213.webp,モンキー・D・ルフィ（P）[P-001],,https://dopa-game.jp/one-piece/dp/10240213,,,,10240213,30778,DOPA(ワンピ)
ST01-006,トニートニー・チョッパー,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST01-006_minnanotoreca-10240214.webp,トニートニー・チョッパー（C）[ST01-006],,https://dopa-game.jp/one-piece/dp/10240214,,,,10240214,30779,DOPA(ワンピ)
ST08-002,ウタ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST08-002_minnanotoreca-10240217.webp,ウタ（SR）[ST08-002],,https://dopa-game.jp/one-piece/dp/10240217,,,,10240217,30780,DOPA(ワンピ)
OP02-029,キャロット,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-029_minnanotoreca-10240220.webp,キャロット（R）[OP02-029],,https://dopa-game.jp/one-piece/dp/10240220,,,,10240220,30781,DOPA(ワンピ)
OP02-004,エドワード・ニューゲート(パラレル/illust:Hayaken-sarena),SP,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-004_minnanotoreca-10240221.webp,エドワード・ニューゲート(パラレル/illust:Hayaken-sarena)（SP）[OP02-004],,https://dopa-game.jp/one-piece/dp/10240221,,,,10240221,30782,DOPA(ワンピ)
OP01-024,モンキー・D・ルフィ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-024_minnanotoreca-10240225.webp,モンキー・D・ルフィ（SR）[OP01-024],,https://dopa-game.jp/one-piece/dp/10240225,,,,10240225,30783,DOPA(ワンピ)
OP01-060,ドンキホーテ・ドフラミンゴ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-060_minnanotoreca-10240229.webp,ドンキホーテ・ドフラミンゴ（L）[OP01-060],,https://dopa-game.jp/one-piece/dp/10240229,,,,10240229,30784,DOPA(ワンピ)
OP01-013,サンジ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-013_minnanotoreca-10240231.webp,サンジ（R）[OP01-013],,https://dopa-game.jp/one-piece/dp/10240231,,,,10240231,30785,DOPA(ワンピ)
OP01-013,サンジ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-013_minnanotoreca-10240234.webp,サンジ（R）[OP01-013],,https://dopa-game.jp/one-piece/dp/10240234,,,,10240234,30786,DOPA(ワンピ)
OP01-031,光月おでん,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-031_minnanotoreca-10240236.webp,光月おでん（L）[OP01-031],,https://dopa-game.jp/one-piece/dp/10240236,,,,10240236,30787,DOPA(ワンピ)
OP01-097,クイーン,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-097_minnanotoreca-10240239.webp,クイーン（R）[OP01-097],,https://dopa-game.jp/one-piece/dp/10240239,,,,10240239,30788,DOPA(ワンピ)
OP01-091,キング,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-091_minnanotoreca-10240242.webp,キング（L）[OP01-091],,https://dopa-game.jp/one-piece/dp/10240242,,,,10240242,30789,DOPA(ワンピ)
OP01-096,キング,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-096_minnanotoreca-10240245.webp,キング（SR）[OP01-096],,https://dopa-game.jp/one-piece/dp/10240245,,,,10240245,30790,DOPA(ワンピ)
OP01-120,シャンクス,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-120_minnanotoreca-10240251.webp,シャンクス（SEC）[OP01-120],,https://dopa-game.jp/one-piece/dp/10240251,,,,10240251,30791,DOPA(ワンピ)
OP05-051,ボルサリーノ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-051_minnanotoreca-10240253.webp,ボルサリーノ（SR★）[OP05-051],,https://dopa-game.jp/one-piece/dp/10240253,,,,10240253,30792,DOPA(ワンピ)
OP06-062,ヴィンスモーク・ジャッジ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-062_minnanotoreca-10240271.webp,ヴィンスモーク・ジャッジ（SR）[OP06-062],,https://dopa-game.jp/one-piece/dp/10240271,,,,10240271,30793,DOPA(ワンピ)
OP06-069,ヴィンスモーク・レイジュ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-069_minnanotoreca-10240273.webp,ヴィンスモーク・レイジュ（SR★）[OP06-069],,https://dopa-game.jp/one-piece/dp/10240273,,,,10240273,30794,DOPA(ワンピ)
OP06-050,たしぎ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-050_minnanotoreca-10240274.webp,たしぎ（R）[OP06-050],,https://dopa-game.jp/one-piece/dp/10240274,,,,10240274,30795,DOPA(ワンピ)
OP02-059,ボア・ハンコック,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-059_minnanotoreca-10240275.webp,ボア・ハンコック（UC）[OP02-059],,https://dopa-game.jp/one-piece/dp/10240275,,,,10240275,30796,DOPA(ワンピ)
P-065,トニートニー・チョッパー,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-065_minnanotoreca-10240276.webp,トニートニー・チョッパー（P）[P-065],,https://dopa-game.jp/one-piece/dp/10240276,,,,10240276,30797,DOPA(ワンピ)
OP02-120,ウタ,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-120_minnanotoreca-10240277.webp,ウタ（SEC）[OP02-120],,https://dopa-game.jp/one-piece/dp/10240277,,,,10240277,30798,DOPA(ワンピ)
ST01-006,トニートニー・チョッパー,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST01-006_minnanotoreca-10240279.webp,トニートニー・チョッパー（C）[ST01-006],,https://dopa-game.jp/one-piece/dp/10240279,,,,10240279,30799,DOPA(ワンピ)
-,ドン!!カード(ゾロ十郎と!!!サン五郎だア),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10240280.webp,ドン!!カード(ゾロ十郎と!!!サン五郎だア)（-）[-],,https://dopa-game.jp/one-piece/dp/10240280,,,,10240280,30800,DOPA(ワンピ)
OP02-034,トニートニー・チョッパー,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-034_minnanotoreca-10240281.webp,トニートニー・チョッパー（UC）[OP02-034],,https://dopa-game.jp/one-piece/dp/10240281,,,,10240281,30801,DOPA(ワンピ)
OP05-074,ユースタス・キッド(パラレル/漫画背景/漫画絵),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-074_minnanotoreca-10240282.webp,ユースタス・キッド(パラレル/漫画背景/漫画絵)（SR）[OP05-074],,https://dopa-game.jp/one-piece/dp/10240282,,,,10240282,30802,DOPA(ワンピ)
OP01-029,ラディカルビーーーム!!!!,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-029_minnanotoreca-10240283.webp,ラディカルビーーーム!!!!（UC）[OP01-029],,https://dopa-game.jp/one-piece/dp/10240283,,,,10240283,30803,DOPA(ワンピ)
OP05-051,ボルサリーノ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-051_minnanotoreca-10240284.webp,ボルサリーノ（SR）[OP05-051],,https://dopa-game.jp/one-piece/dp/10240284,,,,10240284,30804,DOPA(ワンピ)
OP06-007,シャンクス,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-007_minnanotoreca-10240285.webp,シャンクス（SR）[OP06-007],,https://dopa-game.jp/one-piece/dp/10240285,,,,10240285,30805,DOPA(ワンピ)
P-041,モンキー・D・ルフィ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-041_minnanotoreca-10240286.webp,モンキー・D・ルフィ（P）[P-041],,https://dopa-game.jp/one-piece/dp/10240286,,,,10240286,30806,DOPA(ワンピ)
OP06-007,シャンクス,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-007_minnanotoreca-10240287.webp,シャンクス（SR）[OP06-007],,https://dopa-game.jp/one-piece/dp/10240287,,,,10240287,30807,DOPA(ワンピ)
OP06-43,アラマキ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-43_minnanotoreca-10240288.webp,アラマキ（SR）[OP06-43],,https://dopa-game.jp/one-piece/dp/10240288,,,,10240288,30808,DOPA(ワンピ)
OP04-083,サボ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-083_minnanotoreca-10240289.webp,サボ（SR）[OP04-083],,https://dopa-game.jp/one-piece/dp/10240289,,,,10240289,30809,DOPA(ワンピ)
ST03-008,(未開封)トラファルガー・ロー,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST03-008_minnanotoreca-10240290.webp,(未開封)トラファルガー・ロー（C）[ST03-008],,https://dopa-game.jp/one-piece/dp/10240290,,,,10240290,30810,DOPA(ワンピ)
OP01-094,(未開封)カイドウ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-094_minnanotoreca-10240291.webp,(未開封)カイドウ（SR）[OP01-094],,https://dopa-game.jp/one-piece/dp/10240291,,,,10240291,30811,DOPA(ワンピ)
OP06-047,シャーロット・プリン,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-047_minnanotoreca-10240292.webp,シャーロット・プリン（R）[OP06-047],,https://dopa-game.jp/one-piece/dp/10240292,,,,10240292,30812,DOPA(ワンピ)
ST11-005,私は最強,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST11-005_minnanotoreca-10240293.webp,私は最強（C）[ST11-005],,https://dopa-game.jp/one-piece/dp/10240293,,,,10240293,30813,DOPA(ワンピ)
ST03-013,ボア・ハンコック,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST03-013_minnanotoreca-10240294.webp,ボア・ハンコック（C）[ST03-013],,https://dopa-game.jp/one-piece/dp/10240294,,,,10240294,30814,DOPA(ワンピ)
P-003,(未開封)ユースタス・キッド,Ｐ,https://minnano-toreka.com/wp-content/uploads/2026/08/P-003_minnanotoreca-10240295.webp,(未開封)ユースタス・キッド（Ｐ）[P-003],,https://dopa-game.jp/one-piece/dp/10240295,,,,10240295,30815,DOPA(ワンピ)
OP05-119,モンキー・D・ルフィ(パラレル/漫画背景/漫画絵),SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-119_minnanotoreca-10240413.webp,モンキー・D・ルフィ(パラレル/漫画背景/漫画絵)（SEC）[OP05-119],,https://dopa-game.jp/one-piece/dp/10240413,,,,10240413,30816,DOPA(ワンピ)
ST13-003,モンキー・D・ルフィ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-003_minnanotoreca-10240414.webp,モンキー・D・ルフィ（L）[ST13-003],,https://dopa-game.jp/one-piece/dp/10240414,,,,10240414,30817,DOPA(ワンピ)
ST13-010,ポートガス・D・エース,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-010_minnanotoreca-10240415.webp,ポートガス・D・エース（C）[ST13-010],,https://dopa-game.jp/one-piece/dp/10240415,,,,10240415,30818,DOPA(ワンピ)
ST13-009,シャンクス,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-009_minnanotoreca-10240416.webp,シャンクス（C）[ST13-009],,https://dopa-game.jp/one-piece/dp/10240416,,,,10240416,30819,DOPA(ワンピ)
ST13-007,サボ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-007_minnanotoreca-10240418.webp,サボ（C）[ST13-007],,https://dopa-game.jp/one-piece/dp/10240418,,,,10240418,30820,DOPA(ワンピ)
ST13-001,サボ(パラレル/白黒版),L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-001_minnanotoreca-10240419.webp,サボ(パラレル/白黒版)（L）[ST13-001],,https://dopa-game.jp/one-piece/dp/10240419,,,,10240419,30821,DOPA(ワンピ)
OP01-111,ブラックマリア,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-111_minnanotoreca-10240420.webp,ブラックマリア（R）[OP01-111],,https://dopa-game.jp/one-piece/dp/10240420,,,,10240420,30822,DOPA(ワンピ)
OP02-096,クザン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-096_minnanotoreca-10240421.webp,クザン（SR）[OP02-096],,https://dopa-game.jp/one-piece/dp/10240421,,,,10240421,30823,DOPA(ワンピ)
-,ドン!!カード,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10240422.webp,ドン!!カード（-）[-],,https://dopa-game.jp/one-piece/dp/10240422,,,,10240422,30824,DOPA(ワンピ)
OP03-116,しらほし,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-116_minnanotoreca-10240423.webp,しらほし（UC）[OP03-116],,https://dopa-game.jp/one-piece/dp/10240423,,,,10240423,30825,DOPA(ワンピ)
OP06-068,ヴィンスモーク・レイジュ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-068_minnanotoreca-10240876.webp,ヴィンスモーク・レイジュ（C）[OP06-068],,https://dopa-game.jp/one-piece/dp/10240876,,,,10240876,30826,DOPA(ワンピ)
OP02-031,光月トキ,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-031_minnanotoreca-10240878.webp,光月トキ（UC）[OP02-031],,https://dopa-game.jp/one-piece/dp/10240878,,,,10240878,30827,DOPA(ワンピ)
ST08-007,ネフェルタリ・ビビ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST08-007_minnanotoreca-10240879.webp,ネフェルタリ・ビビ（C）[ST08-007],,https://dopa-game.jp/one-piece/dp/10240879,,,,10240879,30828,DOPA(ワンピ)
ST13-002,ポートガス・D・エース,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-002_minnanotoreca-10240881.webp,ポートガス・D・エース（L）[ST13-002],,https://dopa-game.jp/one-piece/dp/10240881,,,,10240881,30829,DOPA(ワンピ)
OP01-016,ナミ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-016_minnanotoreca-10240882.webp,ナミ（R）[OP01-016],,https://dopa-game.jp/one-piece/dp/10240882,,,,10240882,30830,DOPA(ワンピ)
ST13-012,マキノ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-012_minnanotoreca-10240884.webp,マキノ（C）[ST13-012],,https://dopa-game.jp/one-piece/dp/10240884,,,,10240884,30831,DOPA(ワンピ)
OP02-043,ロロノア・ゾロ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-043_minnanotoreca-10240885.webp,ロロノア・ゾロ（C）[OP02-043],,https://dopa-game.jp/one-piece/dp/10240885,,,,10240885,30832,DOPA(ワンピ)
ST13-013,モンキー・D・ガープ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-013_minnanotoreca-10240887.webp,モンキー・D・ガープ（SR）[ST13-013],,https://dopa-game.jp/one-piece/dp/10240887,,,,10240887,30833,DOPA(ワンピ)
OP02-041,モンキー・D・ルフィ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-041_minnanotoreca-10240888.webp,モンキー・D・ルフィ（R）[OP02-041],,https://dopa-game.jp/one-piece/dp/10240888,,,,10240888,30834,DOPA(ワンピ)
